phone_id,model,url,display_ratio,display_area_cm2,resolution,screen_size,ppi,os,chipset,ram,storage,battery,status_code,error_message
196,Galaxy M16,https://www.gsmarena.com/samsung_galaxy_m16-13680.php,19.5:9,110.19,1080x2340,"6.7""",,,,,,,200,
197,Galaxy M17,https://www.gsmarena.com/samsung_galaxy_m17_5g-14221.php,19.5:9,110.19,1080x2340,"6.7""",,,,,,,200,
198,Galaxy M20,https://www.gsmarena.com/samsung_galaxy_m20-9506.php,19.5:9,97.43,1080x2340,"6.3""",,,,,,,200,
199,Galaxy M21,https://www.gsmarena.com/samsung_galaxy_m21-10111.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
200,Galaxy M21 2021,https://www.gsmarena.com/samsung_galaxy_m21_2021-11015.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
201,Galaxy M21s,https://www.gsmarena.com/samsung_galaxy_m21s-10580.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
202,Galaxy M22,https://www.gsmarena.com/samsung_galaxy_m22-11011.php,20:9,98.89,720x1600,"6.4""",,,,,,,200,
203,Galaxy M23,https://www.gsmarena.com/samsung_galaxy_m23-11403.php,20:9,105.17,1080x2408,"6.6""",,,,,,,200,
204,Galaxy M30,https://www.gsmarena.com/samsung_galaxy_m30-9505.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
205,Galaxy M30s,https://www.gsmarena.com/samsung_galaxy_m30s-9818.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
206,Galaxy M31,https://www.gsmarena.com/samsung_galaxy_m31-10079.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
207,Galaxy M31 Prime,https://www.gsmarena.com/samsung_galaxy_m31_prime-10496.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
208,Galaxy M31s,https://www.gsmarena.com/samsung_galaxy_m31s-10333.php,20:9,102.01,1080x2400,"6.5""",,,,,,,200,
209,Galaxy M32,https://www.gsmarena.com/samsung_galaxy_m32-10887.php,20:9,98.89,1080x2400,"6.4""",,,,,,,200,
210,Galaxy M32 5G,https://www.gsmarena.com/samsung_galaxy_m32_5g-11062.php,20:9,102.01,720x1600,"6.5""",,,,,,,200,
211,Galaxy M33,https://www.gsmarena.com/samsung_galaxy_m33-11404.php,20:9,105.17,1080x2408,"6.6""",,,,,,,200,
212,Galaxy M34 5G,https://www.gsmarena.com/samsung_galaxy_m34_5g-11290.php,19.5:9,103.71,1080x2340,"6.5""",,,,,,,200,
213,Galaxy M35,https://www.gsmarena.com/samsung_galaxy_m35-13006.php,19.5:9,106.93,1080x2340,"6.6""",,,,,,,200,
214,Galaxy M36,https://www.gsmarena.com/samsung_galaxy_m36_5g-13967.php,19.5:9,110.19,1080x2340,"6.7""",,,,,,,200,
215,Galaxy M40,https://www.gsmarena.com/samsung_galaxy_m40-9721.php,19.5:9,97.43,1080x2340,"6.3""",,,,,,,200,
216,Galaxy M42 5G,https://www.gsmarena.com/samsung_galaxy_m42_5g-10848.php,20:9,105.17,720x1600,"6.6""",,,,,,,200,
217,Galaxy M51,https://www.gsmarena.com/samsung_galaxy_m51-10148.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
218,Galaxy M52 5G,https://www.gsmarena.com/samsung_galaxy_m52_5g-11110.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
219,Galaxy M53,https://www.gsmarena.com/samsung_galaxy_m53-11439.php,20:9,108.38,1080x2408,"6.7""",,,,,,,200,
220,Galaxy M54,https://www.gsmarena.com/samsung_galaxy_m54-12189.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
221,Galaxy M55,https://www.gsmarena.com/samsung_galaxy_m55-12896.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
222,Galaxy M55s,https://www.gsmarena.com/samsung_galaxy_m55s-13354.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
223,Galaxy M56,https://www.gsmarena.com/samsung_galaxy_m56_5g-13801.php,19.5:9,111.51,1080x2340,"6.74""",,,,,,,200,
224,Galaxy M62,https://www.gsmarena.com/samsung_galaxy_m62-10749.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
225,Galaxy S10+,https://www.gsmarena.com/samsung_galaxy_s10+-9535.php,19:9,102.24,1440x3040,"6.4""",,,,,,,200,
226,Galaxy S10,https://www.gsmarena.com/samsung_galaxy_s10-9536.php,19:9,92.88,1440x3040,"6.1""",,,,,,,200,
227,Galaxy S10 5G,https://www.gsmarena.com/samsung_galaxy_s10_5g-9588.php,19:9,112.04,1440x3040,"6.7""",,,,,,,200,
228,Galaxy S10 Lite,https://www.gsmarena.com/samsung_galaxy_s10_lite-9917.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
229,Galaxy S10e,https://www.gsmarena.com/samsung_galaxy_s10e-9537.php,19:9,83.96,1080x2280,"5.8""",,,,,,,200,
230,Galaxy S6,https://www.gsmarena.com/samsung_galaxy_s6-6849.php,16:9,71.70,1440x2560,"5.1""",,,,,,,200,
231,Galaxy S6 (USA),https://www.gsmarena.com/samsung_galaxy_s6_(usa)-7164.php,16:9,71.70,1440x2560,"5.1""",,,,,,,200,
232,Galaxy S6 Duos,https://www.gsmarena.com/samsung_galaxy_s6_duos-7377.php,16:9,71.70,1440x2560,"5.1""",,,,,,,200,
233,Galaxy S6 edge+,https://www.gsmarena.com/samsung_galaxy_s6_edge+-7467.php,16:9,89.57,1440x2560,"5.7""",,,,,,,200,
234,Galaxy S6 edge+ (USA),https://www.gsmarena.com/samsung_galaxy_s6_edge+_(usa)-7505.php,16:9,89.57,1440x2560,"5.7""",,,,,,,200,
235,Galaxy S6 edge+ Duos,https://www.gsmarena.com/samsung_galaxy_s6_edge+_duos-7509.php,16:9,89.57,1440x2560,"5.7""",,,,,,,200,
236,Galaxy S6 edge,https://www.gsmarena.com/samsung_galaxy_s6_edge-7079.php,16:9,71.70,1440x2560,"5.1""",,,,,,,200,
237,Galaxy S6 edge (USA),https://www.gsmarena.com/samsung_galaxy_s6_edge_(usa)-7166.php,16:9,71.70,1440x2560,"5.1""",,,,,,,200,
238,Galaxy S7,https://www.gsmarena.com/samsung_galaxy_s7-7821.php,16:9,71.70,1440x2560,"5.1""",,,,,,,200,
239,Galaxy S7 (USA),https://www.gsmarena.com/samsung_galaxy_s7_(usa)-7960.php,16:9,71.70,1440x2560,"5.1""",,,,,,,200,
240,Galaxy S7 edge,https://www.gsmarena.com/samsung_galaxy_s7_edge-7945.php,16:9,83.39,1440x2560,"5.5""",,,,,,,200,
241,Galaxy S7 edge (USA),https://www.gsmarena.com/samsung_galaxy_s7_edge_(usa)-7961.php,16:9,83.39,1440x2560,"5.5""",,,,,,,200,
242,Galaxy S8+,https://www.gsmarena.com/samsung_galaxy_s8+-8523.php,18.5:9,97.56,1440x2960,"6.2""",,,,,,,200,
243,Galaxy S8,https://www.gsmarena.com/samsung_galaxy_s8-8161.php,18.5:9,85.38,1440x2960,"5.8""",,,,,,,200,
244,Galaxy S9+,https://www.gsmarena.com/samsung_galaxy_s9+-8967.php,18.5:9,97.56,1440x2960,"6.2""",,,,,,,200,
245,Galaxy S9,https://www.gsmarena.com/samsung_galaxy_s9-8966.php,18.5:9,85.38,1440x2960,"5.8""",,,,,,,200,
246,Galaxy S Light Luxury,https://www.gsmarena.com/samsung_galaxy_s_light_luxury-9202.php,18.5:9,85.38,1080x2220,"5.8""",,,,,,,200,
247,Guru Plus,https://www.gsmarena.com/samsung_guru_plus_-7794.php,1:1,7.26,128x128,"1.5""",,,,,,,200,
248,Metro 360,https://www.gsmarena.com/samsung_metro_360-7751.php,4:3,17.84,240x320,"2.4""",,,,,,,200,
249,Z1,https://www.gsmarena.com/samsung_z1-6894.php,5:3,45.54,480x800,"4.0""",,,,,,,200,
250,Z2,https://www.gsmarena.com/samsung_z2-8288.php,5:3,45.54,480x800,"4.0""",,,,,,,200,
251,Z3,https://www.gsmarena.com/samsung_z3-7273.php,16:9,68.92,720x1280,"5.0""",,,,,,,200,
252,Z3 Corporate,https://www.gsmarena.com/samsung_z3_corporate-8170.php,16:9,68.92,720x1280,"5.0""",,,,,,,200,
253,Z4,https://www.gsmarena.com/samsung_z4-8682.php,5:3,57.64,480x800,"4.5""",,,,,,,200,
