id,model,url,status
251,Redmi 3s,https://www.gsmarena.com/xiaomi_redmi_3s-8150.php,pending
252,Redmi 3s Prime,https://www.gsmarena.com/xiaomi_redmi_3s_prime-8250.php,pending
253,Redmi 3x,https://www.gsmarena.com/xiaomi_redmi_3x-8212.php,pending
254,Redmi 4 (4X),https://www.gsmarena.com/xiaomi_redmi_4_(4x)-8608.php,pending
255,Redmi 4 (China),https://www.gsmarena.com/xiaomi_redmi_4_(china)-8419.php,pending
256,Redmi 4 Prime,https://www.gsmarena.com/xiaomi_redmi_4_prime-8263.php,pending
257,Redmi 4A,https://www.gsmarena.com/xiaomi_redmi_4a-8420.php,pending
258,Redmi 5,https://www.gsmarena.com/xiaomi_redmi_5-8768.php,pending
259,Redmi 5 Plus (Redmi Note 5),https://www.gsmarena.com/xiaomi_redmi_5_plus_(redmi_note_5)-8959.php,pending
260,Redmi 5A,https://www.gsmarena.com/xiaomi_redmi_5a-8898.php,pending
261,Redmi 6,https://www.gsmarena.com/xiaomi_redmi_6-9237.php,pending
262,Redmi 6A,https://www.gsmarena.com/xiaomi_redmi_6a-9217.php,pending
263,Redmi 7,https://www.gsmarena.com/xiaomi_redmi_7-9498.php,pending
264,Redmi 7A,https://www.gsmarena.com/xiaomi_redmi_7a-9716.php,pending
265,Redmi 8,https://www.gsmarena.com/xiaomi_redmi_8-9800.php,pending
266,Redmi 8A,https://www.gsmarena.com/xiaomi_redmi_8a-9897.php,pending
267,Redmi 8A Dual,https://www.gsmarena.com/xiaomi_redmi_8a_dual-10078.php,pending
268,Redmi 8A Pro,https://www.gsmarena.com/xiaomi_redmi_8a_pro-10169.php,pending
269,Redmi 9,https://www.gsmarena.com/xiaomi_redmi_9-10233.php,pending
270,Redmi 9 (India),https://www.gsmarena.com/xiaomi_redmi_9_(india)-10398.php,pending
271,Redmi 9 Activ,https://www.gsmarena.com/xiaomi_redmi_9_activ-11127.php,pending
272,Redmi 9 Power,https://www.gsmarena.com/xiaomi_redmi_9_power-10616.php,pending
273,Redmi 9 Prime,https://www.gsmarena.com/xiaomi_redmi_9_prime-10353.php,pending
274,Redmi 9A,https://www.gsmarena.com/xiaomi_redmi_9a-10279.php,pending
275,Redmi 9A Sport,https://www.gsmarena.com/xiaomi_redmi_9a_sport-11128.php,pending
276,Redmi 9AT,https://www.gsmarena.com/xiaomi_redmi_9at-10591.php,pending
277,Redmi 9C,https://www.gsmarena.com/xiaomi_redmi_9c-10278.php,pending
278,Redmi 9C NFC,https://www.gsmarena.com/xiaomi_redmi_9c_nfc-10277.php,pending
279,Redmi 9i,https://www.gsmarena.com/xiaomi_redmi_9i-10399.php,pending
280,Redmi 9i Sport,https://www.gsmarena.com/xiaomi_redmi_9i_sport-11129.php,pending
281,Redmi 9T,https://www.gsmarena.com/xiaomi_redmi_9t-10670.php,pending
282,Redmi A1+,https://www.gsmarena.com/xiaomi_redmi_a1+-11909.php,pending
283,Redmi A1,https://www.gsmarena.com/xiaomi_redmi_a1-11848.php,pending
284,Redmi A2+,https://www.gsmarena.com/xiaomi_redmi_a2+-12197.php,pending
285,Redmi A2,https://www.gsmarena.com/xiaomi_redmi_a2-12124.php,pending
286,Redmi A3,https://www.gsmarena.com/xiaomi_redmi_a3-12822.php,pending
287,Redmi A3 Pro,https://www.gsmarena.com/xiaomi_redmi_a3_pro-13432.php,pending
288,Redmi A3x,https://www.gsmarena.com/xiaomi_redmi_a3x-13053.php,pending
289,Redmi A4,https://www.gsmarena.com/xiaomi_redmi_a4-13444.php,pending
290,Redmi A5 4G,https://www.gsmarena.com/xiaomi_redmi_a5_4g-13737.php,pending
291,Redmi Go,https://www.gsmarena.com/xiaomi_redmi_go-9534.php,pending
292,Redmi K20,https://www.gsmarena.com/xiaomi_redmi_k20-9720.php,pending
293,Redmi K20 Pro,https://www.gsmarena.com/xiaomi_redmi_k20_pro-9708.php,pending
294,Redmi K20 Pro Premium,https://www.gsmarena.com/xiaomi_redmi_k20_pro_premium-9884.php,pending
295,Redmi K30,https://www.gsmarena.com/xiaomi_redmi_k30-9991.php,pending
296,Redmi K30 5G,https://www.gsmarena.com/xiaomi_redmi_k30_5g-9979.php,pending
297,Redmi K30 5G Racing,https://www.gsmarena.com/xiaomi_redmi_k30_5g_racing-10235.php,pending
298,Redmi K30 Pro,https://www.gsmarena.com/xiaomi_redmi_k30_pro-10140.php,pending
299,Redmi K30 Pro Zoom,https://www.gsmarena.com/xiaomi_redmi_k30_pro_zoom-10150.php,pending
300,Redmi K30 Ultra,https://www.gsmarena.com/xiaomi_redmi_k30_ultra-10349.php,pending
